original_image,labels
zdjecie_7723,4
zdjecie_7724,3
zdjecie_7725,3
zdjecie_7726,2
zdjecie_7727,0
zdjecie_7728,0
zdjecie_7729,1
zdjecie_7730,0
zdjecie_7731,0
zdjecie_7732,4
zdjecie_7733,2
zdjecie_7734,2
zdjecie_7735,2
zdjecie_7736,1
zdjecie_7737,3
zdjecie_7738,0
zdjecie_7739,0
zdjecie_7740,2
zdjecie_7741,0
zdjecie_7742,1
zdjecie_7743,0
zdjecie_7744,1
zdjecie_7745,3
zdjecie_7746,4
zdjecie_7747,2
zdjecie_7748,3
zdjecie_7749,2
zdjecie_7750,2
zdjecie_7751,3
zdjecie_7752,2
zdjecie_7753,2
zdjecie_7754,4
zdjecie_7755,0
zdjecie_7756,0
zdjecie_7757,2
zdjecie_7758,2
zdjecie_7759,3
zdjecie_7760,2
zdjecie_7761,3
zdjecie_7762,0
zdjecie_7763,2
zdjecie_7764,2
zdjecie_7765,2
zdjecie_7766,1
zdjecie_7767,3
zdjecie_7768,1
zdjecie_7769,1
zdjecie_7770,0
zdjecie_7771,2
zdjecie_7772,0
zdjecie_7773,0
zdjecie_7774,4
zdjecie_7775,2
zdjecie_7776,3
zdjecie_7777,4
zdjecie_7778,2
zdjecie_7779,3
zdjecie_7780,3
zdjecie_7781,2
zdjecie_7782,2
zdjecie_7783,4
zdjecie_7784,2
zdjecie_7785,3
zdjecie_7786,1
zdjecie_7787,2
zdjecie_7788,1
zdjecie_7789,0
zdjecie_7790,0
zdjecie_7791,2
zdjecie_7792,2
zdjecie_7793,2
zdjecie_7794,4
zdjecie_7795,3
zdjecie_7796,1
zdjecie_7797,2
zdjecie_7798,3
zdjecie_7799,1
zdjecie_7800,2
zdjecie_7801,3
zdjecie_7802,3
zdjecie_7803,3
zdjecie_7804,0
zdjecie_7805,4
zdjecie_7806,1
zdjecie_7807,2
zdjecie_7808,3
zdjecie_7809,2
zdjecie_7810,1
zdjecie_7811,3
zdjecie_7812,2
zdjecie_7813,1
zdjecie_7814,1
zdjecie_7815,2
zdjecie_7816,2
zdjecie_7817,1
zdjecie_7818,0
zdjecie_7819,0
zdjecie_7820,3
zdjecie_7821,4
zdjecie_7822,4
zdjecie_7823,0
zdjecie_7824,0
zdjecie_7825,1
zdjecie_7826,1
zdjecie_7827,3
zdjecie_7828,2
zdjecie_7829,3
zdjecie_7830,2
zdjecie_7831,0
zdjecie_7832,3
zdjecie_7833,1
zdjecie_7834,2
zdjecie_7835,3
zdjecie_7836,0
zdjecie_7837,2
zdjecie_7838,2
zdjecie_7839,2
zdjecie_7840,0
zdjecie_7841,0
zdjecie_7842,1
zdjecie_7843,2
zdjecie_7844,1
zdjecie_7845,2
zdjecie_7846,3
zdjecie_7847,2
zdjecie_7848,4
zdjecie_7849,0
zdjecie_7850,1
zdjecie_7851,2
zdjecie_7852,0
zdjecie_7853,1
zdjecie_7854,1
zdjecie_7855,1
zdjecie_7856,3
zdjecie_7857,2
zdjecie_7858,0
zdjecie_7859,4
zdjecie_7860,1
zdjecie_7861,4
zdjecie_7862,0
zdjecie_7863,2
zdjecie_7864,3
zdjecie_7865,2
zdjecie_7866,2
zdjecie_7867,2
zdjecie_7868,2
zdjecie_7869,1
zdjecie_7870,0
zdjecie_7871,0
zdjecie_7872,3
zdjecie_7873,3
zdjecie_7874,1
zdjecie_7875,2
zdjecie_7876,0
zdjecie_7877,2
zdjecie_7878,3
zdjecie_7879,0
zdjecie_7880,1
zdjecie_7881,2
zdjecie_7882,1
zdjecie_7883,0
zdjecie_7884,4
zdjecie_7885,1
zdjecie_7886,0
zdjecie_7887,0
zdjecie_7888,0
zdjecie_7889,0
zdjecie_7890,0
zdjecie_7891,2
zdjecie_7892,2
zdjecie_7893,4
zdjecie_7894,0
zdjecie_7895,2
zdjecie_7896,2
zdjecie_7897,2
zdjecie_7898,1
zdjecie_7899,3
zdjecie_7900,0
zdjecie_7901,2
zdjecie_7902,3
zdjecie_7903,2
zdjecie_7904,3
zdjecie_7905,2
zdjecie_7906,0
zdjecie_7907,3
zdjecie_7908,3
zdjecie_7909,0
zdjecie_7910,3
zdjecie_7911,3
zdjecie_7912,1
zdjecie_7913,3
zdjecie_7914,0
zdjecie_7915,2
zdjecie_7916,1
zdjecie_7917,2
zdjecie_7918,2
zdjecie_7919,0
zdjecie_7920,2
zdjecie_7921,0
zdjecie_7922,2
zdjecie_7923,1
zdjecie_7924,2
zdjecie_7925,0
zdjecie_7926,3
zdjecie_7927,2
zdjecie_7928,2
zdjecie_7929,2
zdjecie_7930,0
zdjecie_7931,0
zdjecie_7932,1
zdjecie_7933,3
zdjecie_7934,1
zdjecie_7935,0
zdjecie_7936,2
zdjecie_7937,0
zdjecie_7938,3
zdjecie_7939,0
zdjecie_7940,0
zdjecie_7941,3
zdjecie_7942,2
zdjecie_7943,3
zdjecie_7944,3
zdjecie_7945,2
zdjecie_7946,2
zdjecie_7947,0
zdjecie_7948,3
zdjecie_7949,4
zdjecie_7950,2
zdjecie_7951,2
zdjecie_7952,4
zdjecie_7953,0
zdjecie_7954,0
zdjecie_7955,1
zdjecie_7956,1
zdjecie_7957,2
zdjecie_7958,3
zdjecie_7959,3
zdjecie_7960,1
zdjecie_7961,0
zdjecie_7962,1
zdjecie_7963,3
zdjecie_7964,2
zdjecie_7965,0
zdjecie_7966,2
zdjecie_7967,3
zdjecie_7968,2
zdjecie_7969,3
zdjecie_7970,3
zdjecie_7971,2
zdjecie_7972,2
zdjecie_7973,0
zdjecie_7974,4
zdjecie_7975,3
zdjecie_7976,4
zdjecie_7977,0
zdjecie_7978,3
zdjecie_7979,2
zdjecie_7980,0
zdjecie_7981,1
zdjecie_7982,0
zdjecie_7983,4
zdjecie_7984,3
zdjecie_7985,0
zdjecie_7986,2
zdjecie_7987,3
zdjecie_7988,2
zdjecie_7989,3
zdjecie_7990,0
zdjecie_7991,0
zdjecie_7992,2
zdjecie_7993,0
zdjecie_7994,1
zdjecie_7995,3
zdjecie_7996,0
zdjecie_7997,1
zdjecie_7998,3
zdjecie_7999,2
zdjecie_8000,2
zdjecie_8001,2
zdjecie_8002,1
zdjecie_8003,0
zdjecie_8004,1
zdjecie_8005,3
zdjecie_8006,1
zdjecie_8007,0
zdjecie_8008,1
zdjecie_8009,1
zdjecie_8010,0
zdjecie_8011,3
zdjecie_8012,2
zdjecie_8013,0
zdjecie_8014,2
zdjecie_8015,0
zdjecie_8016,2
zdjecie_8017,0
zdjecie_8018,0
zdjecie_8019,1
zdjecie_8020,1
zdjecie_8021,0
zdjecie_8022,2
zdjecie_8023,2
zdjecie_8024,2
zdjecie_8025,3
zdjecie_8026,1
zdjecie_8027,2
zdjecie_8028,3
zdjecie_8029,0
zdjecie_8030,3
zdjecie_8031,3
zdjecie_8032,3
zdjecie_8033,0
zdjecie_8034,1
zdjecie_8035,2
zdjecie_8036,0
zdjecie_8037,1
zdjecie_8038,2
zdjecie_8039,2
zdjecie_8040,3
zdjecie_8041,3
zdjecie_8042,0
zdjecie_8043,0
zdjecie_8044,0
zdjecie_8045,1
zdjecie_8046,2
zdjecie_8047,3
zdjecie_8048,2
zdjecie_8049,3
zdjecie_8050,3
zdjecie_8051,1
zdjecie_8052,2
zdjecie_8053,1
zdjecie_8054,2
zdjecie_8055,0
zdjecie_8056,2
zdjecie_8057,0
zdjecie_8058,0
zdjecie_8059,0
zdjecie_8060,2
zdjecie_8061,1
zdjecie_8062,2
zdjecie_8063,0
zdjecie_8064,3
zdjecie_8065,0
zdjecie_8066,2
zdjecie_8067,3
zdjecie_8068,3
zdjecie_8069,1
zdjecie_8070,2
zdjecie_8071,2
zdjecie_8072,1
zdjecie_8073,0
zdjecie_8074,1
zdjecie_8075,1
zdjecie_8076,2
zdjecie_8077,3
zdjecie_8078,2
zdjecie_8079,0
zdjecie_8080,1
zdjecie_8081,1
zdjecie_8082,3
zdjecie_8083,3
zdjecie_8084,3
zdjecie_8085,3
zdjecie_8086,1
zdjecie_8087,0
zdjecie_8088,2
zdjecie_8089,0
zdjecie_8090,1
zdjecie_8091,2
zdjecie_8092,0
zdjecie_8093,2
zdjecie_8094,2
zdjecie_8095,0
zdjecie_8096,1
zdjecie_8097,0
zdjecie_8098,1
zdjecie_8099,3
zdjecie_8100,3
zdjecie_8101,0
zdjecie_8102,1
zdjecie_8103,2
zdjecie_8104,0
zdjecie_8105,3
zdjecie_8106,0
zdjecie_8107,0
zdjecie_8108,3
zdjecie_8109,3
zdjecie_8110,3
zdjecie_8111,2
zdjecie_8112,2
zdjecie_8113,2
zdjecie_8114,0
zdjecie_8115,3
zdjecie_8116,0
zdjecie_8117,0
zdjecie_8118,3
zdjecie_8119,3
zdjecie_8120,2
zdjecie_8121,1
zdjecie_8122,2
zdjecie_8123,0
zdjecie_8124,1
zdjecie_8125,3
zdjecie_8126,0
zdjecie_8127,2
zdjecie_8128,0
zdjecie_8129,2
zdjecie_8130,0
zdjecie_8131,0
zdjecie_8132,2
zdjecie_8133,3
zdjecie_8134,3
zdjecie_8135,2
zdjecie_8136,2
zdjecie_8137,2
zdjecie_8138,3
zdjecie_8139,2
zdjecie_8140,0
zdjecie_8141,4
zdjecie_8142,0
zdjecie_8143,1
zdjecie_8144,1
zdjecie_8145,3
zdjecie_8146,1
zdjecie_8147,1
zdjecie_8148,2
zdjecie_8149,3
zdjecie_8150,0
zdjecie_8151,2
zdjecie_8152,4
zdjecie_8153,0
zdjecie_8154,0
zdjecie_8155,1
zdjecie_8156,4
zdjecie_8157,2
zdjecie_8158,1
zdjecie_8159,0
zdjecie_8160,0
zdjecie_8161,0
zdjecie_8162,2
zdjecie_8163,3
zdjecie_8164,0
zdjecie_8165,3
zdjecie_8166,2
zdjecie_8167,2
zdjecie_8168,2
zdjecie_8169,3
zdjecie_8170,0
zdjecie_8171,3
zdjecie_8172,2
zdjecie_8173,4
zdjecie_8174,0
zdjecie_8175,1
zdjecie_8176,0
zdjecie_8177,1
zdjecie_8178,1
zdjecie_8179,0
zdjecie_8180,2
zdjecie_8181,4
zdjecie_8182,0
zdjecie_8183,0
zdjecie_8184,0
zdjecie_8185,0
zdjecie_8186,4
zdjecie_8187,0
zdjecie_8188,2
zdjecie_8189,0
zdjecie_8190,3
zdjecie_8191,2
zdjecie_8192,0
zdjecie_8193,0
zdjecie_8194,2
zdjecie_8195,2
zdjecie_8196,2
zdjecie_8197,2
zdjecie_8198,0
zdjecie_8199,1
zdjecie_8200,2
zdjecie_8201,0
zdjecie_8202,3
zdjecie_8203,1
zdjecie_8204,2
zdjecie_8205,3
zdjecie_8206,2
zdjecie_8207,2
zdjecie_8208,2
zdjecie_8209,1
zdjecie_8210,0
zdjecie_8211,1
zdjecie_8212,0
zdjecie_8213,1
zdjecie_8214,0
zdjecie_8215,1
zdjecie_8216,0
zdjecie_8217,1
zdjecie_8218,2
zdjecie_8219,3
zdjecie_8220,2
zdjecie_8221,0
zdjecie_8222,1
zdjecie_8223,1
zdjecie_8224,2
zdjecie_8225,1
zdjecie_8226,0
zdjecie_8227,0
zdjecie_8228,0
zdjecie_8229,2
zdjecie_8230,1
zdjecie_8231,0
zdjecie_8232,2
zdjecie_8233,3
zdjecie_8234,0
zdjecie_8235,0
zdjecie_8236,0
zdjecie_8237,0
zdjecie_8238,1
zdjecie_8239,1
zdjecie_8240,1
zdjecie_8241,0
zdjecie_8242,3
zdjecie_8243,2
zdjecie_8244,2
zdjecie_8245,1
zdjecie_8246,1
zdjecie_8247,3
zdjecie_8248,2
zdjecie_8249,4
zdjecie_8250,2
zdjecie_8251,2
zdjecie_8252,3
zdjecie_8253,1
zdjecie_8254,2
zdjecie_8255,0
zdjecie_8256,3
zdjecie_8257,3
zdjecie_8258,2
zdjecie_8259,0
zdjecie_8260,1
zdjecie_8261,1
zdjecie_8262,0
zdjecie_8263,2
zdjecie_8264,0
zdjecie_8265,0
zdjecie_8266,0
zdjecie_8267,0
zdjecie_8268,2
zdjecie_8269,1
zdjecie_8270,3
zdjecie_8271,3
zdjecie_8272,3
zdjecie_8273,3
zdjecie_8274,0
zdjecie_8275,0
zdjecie_8276,3
zdjecie_8277,3
zdjecie_8278,0
zdjecie_8279,0
zdjecie_8280,1
zdjecie_8281,2
zdjecie_8282,0
zdjecie_8283,1
zdjecie_8284,1
zdjecie_8285,3
zdjecie_8286,2
zdjecie_8287,0
zdjecie_8288,0
zdjecie_8289,2
zdjecie_8290,0
zdjecie_8291,3
zdjecie_8292,3
zdjecie_8293,0
zdjecie_8294,0
zdjecie_8295,1
zdjecie_8296,0
zdjecie_8297,1
zdjecie_8298,0
zdjecie_8299,2
zdjecie_8300,3
zdjecie_8301,1
zdjecie_8302,2
zdjecie_8303,0
zdjecie_8304,3
zdjecie_8305,1
zdjecie_8306,0
zdjecie_8307,1
zdjecie_8308,3
zdjecie_8309,0
zdjecie_8310,2
zdjecie_8311,3
zdjecie_8312,2
zdjecie_8313,2
zdjecie_8314,2
zdjecie_8315,1
zdjecie_8316,1
zdjecie_8317,2
zdjecie_8318,2
zdjecie_8319,0
zdjecie_8320,3
zdjecie_8321,2
zdjecie_8322,4
zdjecie_8323,2
zdjecie_8324,1
zdjecie_8325,0
zdjecie_8326,0
zdjecie_8327,2
zdjecie_8328,4
zdjecie_8329,1
zdjecie_8330,2
zdjecie_8331,2
zdjecie_8332,4
zdjecie_8333,3
zdjecie_8334,0
zdjecie_8335,2
zdjecie_8336,0
zdjecie_8337,0
zdjecie_8338,0
zdjecie_8339,1
zdjecie_8340,3
zdjecie_8341,0
zdjecie_8342,2
zdjecie_8343,2
zdjecie_8344,2
zdjecie_8345,0
zdjecie_8346,2
zdjecie_8347,2
zdjecie_8348,0
zdjecie_8349,2
zdjecie_8350,1
zdjecie_8351,2
zdjecie_8352,0
zdjecie_8353,2
zdjecie_8354,0
zdjecie_8355,0
zdjecie_8356,2
zdjecie_8357,3
zdjecie_8358,1
zdjecie_8359,3
zdjecie_8360,2
zdjecie_8361,2
zdjecie_8362,4
zdjecie_8363,3
zdjecie_8364,2
zdjecie_8365,4
zdjecie_8366,0
zdjecie_8367,2
zdjecie_8368,0
zdjecie_8369,2
zdjecie_8370,0
zdjecie_8371,2
zdjecie_8372,1
zdjecie_8373,2
zdjecie_8374,1
zdjecie_8375,2
zdjecie_8376,0
zdjecie_8377,1
zdjecie_8378,0
zdjecie_8379,1
zdjecie_8380,1
zdjecie_8381,1
zdjecie_8382,3
zdjecie_8383,2
zdjecie_8384,2
zdjecie_8385,0
zdjecie_8386,2
zdjecie_8387,2
zdjecie_8388,2
zdjecie_8389,0
zdjecie_8390,3
zdjecie_8391,2
zdjecie_8392,3
zdjecie_8393,0
zdjecie_8394,2
zdjecie_8395,1
zdjecie_8396,1
zdjecie_8397,0
zdjecie_8398,3
zdjecie_8399,3
zdjecie_8400,0
zdjecie_8401,3
zdjecie_8402,2
zdjecie_8403,2
zdjecie_8404,3
zdjecie_8405,3
zdjecie_8406,0
zdjecie_8407,1
zdjecie_8408,0
zdjecie_8409,4
zdjecie_8410,1
zdjecie_8411,1
zdjecie_8412,0
zdjecie_8413,3
zdjecie_8414,3
zdjecie_8415,2
zdjecie_8416,2
zdjecie_8417,2
zdjecie_8418,0
zdjecie_8419,1
zdjecie_8420,2
zdjecie_8421,2
zdjecie_8422,3
zdjecie_8423,0
zdjecie_8424,0
zdjecie_8425,2
zdjecie_8426,0
zdjecie_8427,1
zdjecie_8428,3
zdjecie_8429,1
zdjecie_8430,4
zdjecie_8431,2
zdjecie_8432,0
zdjecie_8433,2
zdjecie_8434,3
zdjecie_8435,0
zdjecie_8436,1
zdjecie_8437,2
zdjecie_8438,2
zdjecie_8439,2
zdjecie_8440,0
zdjecie_8441,0
zdjecie_8442,2
zdjecie_8443,4
zdjecie_8444,0
zdjecie_8445,3
zdjecie_8446,4
zdjecie_8447,3
zdjecie_8448,2
zdjecie_8449,2
zdjecie_8450,0
zdjecie_8451,3
zdjecie_8452,3
zdjecie_8453,3
zdjecie_8454,2
zdjecie_8455,0
zdjecie_8456,3
zdjecie_8457,2
zdjecie_8458,3
zdjecie_8459,1
zdjecie_8460,1
zdjecie_8461,2
zdjecie_8462,0
zdjecie_8463,4
zdjecie_8464,1
zdjecie_8465,0
zdjecie_8466,2
zdjecie_8467,4
zdjecie_8468,1
zdjecie_8469,1
zdjecie_8470,0
zdjecie_8471,1
zdjecie_8472,1
zdjecie_8473,1
zdjecie_8474,2
zdjecie_8475,2
zdjecie_8476,3
zdjecie_8477,2
zdjecie_8478,1
zdjecie_8479,0
zdjecie_8480,1
zdjecie_8481,2
zdjecie_8482,0
zdjecie_8483,1
zdjecie_8484,2
zdjecie_8485,0
zdjecie_8486,0
zdjecie_8487,2
zdjecie_8488,3
zdjecie_8489,2
zdjecie_8490,1
zdjecie_8491,3
zdjecie_8492,1
zdjecie_8493,4
zdjecie_8494,2
zdjecie_8495,1
zdjecie_8496,2
zdjecie_8497,1
zdjecie_8498,0
zdjecie_8499,0
zdjecie_8500,2
zdjecie_8501,3
zdjecie_8502,2
zdjecie_8503,3
zdjecie_8504,1
zdjecie_8505,2
zdjecie_8506,0
zdjecie_8507,3
zdjecie_8508,1
zdjecie_8509,3
zdjecie_8510,2
zdjecie_8511,3
zdjecie_8512,3
zdjecie_8513,2
zdjecie_8514,1
zdjecie_8515,3
zdjecie_8516,2
zdjecie_8517,1
zdjecie_8518,2
zdjecie_8519,2
zdjecie_8520,1
zdjecie_8521,3
zdjecie_8522,2
zdjecie_8523,4
zdjecie_8524,2
zdjecie_8525,0
zdjecie_8526,2
zdjecie_8527,0
zdjecie_8528,1
zdjecie_8529,2
zdjecie_8530,4
zdjecie_8531,1
zdjecie_8532,2
zdjecie_8533,2
zdjecie_8534,2
zdjecie_8535,0
zdjecie_8536,3
zdjecie_8537,1
zdjecie_8538,2
zdjecie_8539,2
zdjecie_8540,2
zdjecie_8541,4
zdjecie_8542,0
zdjecie_8543,1
zdjecie_8544,2
zdjecie_8545,0
zdjecie_8546,0
zdjecie_8547,2
zdjecie_8548,3
zdjecie_8549,3
zdjecie_8550,1
zdjecie_8551,2
zdjecie_8552,0
zdjecie_8553,0
zdjecie_8554,3
zdjecie_8555,4
zdjecie_8556,4
zdjecie_8557,2
zdjecie_8558,1
zdjecie_8559,2
zdjecie_8560,2
zdjecie_8561,2
zdjecie_8562,3
zdjecie_8563,2
zdjecie_8564,0
zdjecie_8565,2
zdjecie_8566,0
zdjecie_8567,1
zdjecie_8568,2
zdjecie_8569,0
zdjecie_8570,0
zdjecie_8571,2
zdjecie_8572,0
zdjecie_8573,2
zdjecie_8574,2
zdjecie_8575,0
zdjecie_8576,2
zdjecie_8577,2
zdjecie_8578,1
zdjecie_8579,2
zdjecie_8580,2
zdjecie_8581,3
zdjecie_8582,3
zdjecie_8583,2
zdjecie_8584,0
zdjecie_8585,3
zdjecie_8586,2
zdjecie_8587,2
zdjecie_8588,0
zdjecie_8589,3
zdjecie_8590,0
zdjecie_8591,0
zdjecie_8592,1
zdjecie_8593,0
zdjecie_8594,1
zdjecie_8595,2
zdjecie_8596,0
zdjecie_8597,2
zdjecie_8598,1
zdjecie_8599,2
zdjecie_8600,2
zdjecie_8601,1
zdjecie_8602,4
zdjecie_8603,1
zdjecie_8604,2
zdjecie_8605,3
zdjecie_8606,3
zdjecie_8607,1
zdjecie_8608,0
zdjecie_8609,0
zdjecie_8610,2
zdjecie_8611,2
zdjecie_8612,1
zdjecie_8613,0
zdjecie_8614,1
zdjecie_8615,4
zdjecie_8616,3
zdjecie_8617,2
zdjecie_8618,0
zdjecie_8619,2
zdjecie_8620,3
zdjecie_8621,1
zdjecie_8622,0
zdjecie_8623,0
zdjecie_8624,0
zdjecie_8625,3
zdjecie_8626,2
zdjecie_8627,3
zdjecie_8628,0
zdjecie_8629,2
zdjecie_8630,3
zdjecie_8631,2
zdjecie_8632,2
zdjecie_8633,2
zdjecie_8634,3
zdjecie_8635,0
zdjecie_8636,0
zdjecie_8637,0
zdjecie_8638,0
zdjecie_8639,0
zdjecie_8640,1
zdjecie_8641,3
zdjecie_8642,1
zdjecie_8643,0
zdjecie_8644,0
zdjecie_8645,2
zdjecie_8646,2
zdjecie_8647,2
zdjecie_8648,3
zdjecie_8649,2
zdjecie_8650,2
zdjecie_8651,1
zdjecie_8652,2
zdjecie_8653,0
zdjecie_8654,0
zdjecie_8655,4
zdjecie_8656,2
zdjecie_8657,0
zdjecie_8658,0
zdjecie_8659,2
zdjecie_8660,2
zdjecie_8661,3
zdjecie_8662,1
zdjecie_8663,0
zdjecie_8664,2
zdjecie_8665,1
zdjecie_8666,2
zdjecie_8667,1
zdjecie_8668,0
zdjecie_8669,3
zdjecie_8670,3
zdjecie_8671,2
zdjecie_8672,0
zdjecie_8673,0
zdjecie_8674,0
zdjecie_8675,0
zdjecie_8676,0
zdjecie_8677,3
zdjecie_8678,0
zdjecie_8679,3
zdjecie_8680,2
zdjecie_8681,4
zdjecie_8682,2
zdjecie_8683,0
zdjecie_8684,3
zdjecie_8685,2
zdjecie_8686,1
zdjecie_8687,1
zdjecie_8688,1
zdjecie_8689,2
zdjecie_8690,2
zdjecie_8691,0
zdjecie_8692,3
zdjecie_8693,0
zdjecie_8694,2
zdjecie_8695,2
zdjecie_8696,1
zdjecie_8697,0
zdjecie_8698,4
zdjecie_8699,4
zdjecie_8700,2
zdjecie_8701,2
zdjecie_8702,0
zdjecie_8703,0
zdjecie_8704,0
zdjecie_8705,2
zdjecie_8706,0
zdjecie_8707,4
zdjecie_8708,2
zdjecie_8709,3
zdjecie_8710,0
zdjecie_8711,1
zdjecie_8712,0
zdjecie_8713,1
zdjecie_8714,3
zdjecie_8715,3
zdjecie_8716,2
zdjecie_8717,0
zdjecie_8718,1
zdjecie_8719,0
zdjecie_8720,2
zdjecie_8721,2
zdjecie_8722,0
zdjecie_8723,3
zdjecie_8724,4
zdjecie_8725,3
zdjecie_8726,1
zdjecie_8727,0
zdjecie_8728,3
zdjecie_8729,1
zdjecie_8730,1
zdjecie_8731,0
zdjecie_8732,2
zdjecie_8733,2
zdjecie_8734,3
zdjecie_8735,1
zdjecie_8736,0
zdjecie_8737,0
zdjecie_8738,1
zdjecie_8739,2
zdjecie_8740,2
zdjecie_8741,3
zdjecie_8742,0
zdjecie_8743,2
zdjecie_8744,1
zdjecie_8745,1
zdjecie_8746,1
zdjecie_8747,3
zdjecie_8748,3
zdjecie_8749,2
zdjecie_8750,0
zdjecie_8751,3
zdjecie_8752,0
zdjecie_8753,0
zdjecie_8754,0
zdjecie_8755,1
zdjecie_8756,0
zdjecie_8757,0
zdjecie_8758,1
zdjecie_8759,3
zdjecie_8760,4
zdjecie_8761,3
zdjecie_8762,2
zdjecie_8763,2
zdjecie_8764,2
zdjecie_8765,0
zdjecie_8766,2
zdjecie_8767,0
zdjecie_8768,2
zdjecie_8769,1
zdjecie_8770,0
zdjecie_8771,3
zdjecie_8772,3
zdjecie_8773,2
zdjecie_8774,0
zdjecie_8775,1
zdjecie_8776,4
zdjecie_8777,0
zdjecie_8778,2
zdjecie_8779,4
zdjecie_8780,3
zdjecie_8781,2
zdjecie_8782,4
zdjecie_8783,0
zdjecie_8784,2
zdjecie_8785,2
zdjecie_8786,1
zdjecie_8787,3
zdjecie_8788,0
zdjecie_8789,2
zdjecie_8790,1
zdjecie_8791,1
zdjecie_8792,3
zdjecie_8793,2
zdjecie_8794,3
zdjecie_8795,0
zdjecie_8796,2
zdjecie_8797,2
zdjecie_8798,3
zdjecie_8799,0
zdjecie_8800,0
zdjecie_8801,2
zdjecie_8802,2
zdjecie_8803,2
zdjecie_8804,1
zdjecie_8805,1
zdjecie_8806,3
zdjecie_8807,1
zdjecie_8808,4
zdjecie_8809,2
zdjecie_8810,0
zdjecie_8811,3
zdjecie_8812,1
zdjecie_8813,2
zdjecie_8814,4
zdjecie_8815,2
zdjecie_8816,2
zdjecie_8817,3
zdjecie_8818,2
zdjecie_8819,3
zdjecie_8820,1
zdjecie_8821,2
zdjecie_8822,2
zdjecie_8823,0
zdjecie_8824,0
zdjecie_8825,1
zdjecie_8826,3
zdjecie_8827,1
zdjecie_8828,0
zdjecie_8829,2
zdjecie_8830,3
zdjecie_8831,4
zdjecie_8832,2
zdjecie_8833,3
zdjecie_8834,0
zdjecie_8835,4
zdjecie_8836,0
zdjecie_8837,2
zdjecie_8838,1
zdjecie_8839,3
zdjecie_8840,3
zdjecie_8841,3
zdjecie_8842,2
zdjecie_8843,3
zdjecie_8844,0
zdjecie_8845,1
zdjecie_8846,0
zdjecie_8847,1
zdjecie_8848,4
zdjecie_8849,3
zdjecie_8850,0
zdjecie_8851,4
zdjecie_8852,2
zdjecie_8853,4
zdjecie_8854,1
zdjecie_8855,2
zdjecie_8856,1
zdjecie_8857,0
zdjecie_8858,2
zdjecie_8859,2
zdjecie_8860,0
zdjecie_8861,3
zdjecie_8862,2
zdjecie_8863,2
zdjecie_8864,0
zdjecie_8865,0
zdjecie_8866,0
zdjecie_8867,0
zdjecie_8868,0
zdjecie_8869,2
zdjecie_8870,1
zdjecie_8871,4
zdjecie_8872,2
zdjecie_8873,3
zdjecie_8874,2
zdjecie_8875,0
zdjecie_8876,2
zdjecie_8877,3
zdjecie_8878,3
zdjecie_8879,2
zdjecie_8880,1
zdjecie_8881,1
zdjecie_8882,3
zdjecie_8883,2
zdjecie_8884,1
zdjecie_8885,3
zdjecie_8886,3
zdjecie_8887,2
zdjecie_8888,2
zdjecie_8889,0
zdjecie_8890,0
zdjecie_8891,3
zdjecie_8892,0
zdjecie_8893,3
zdjecie_8894,3
zdjecie_8895,0
zdjecie_8896,0
zdjecie_8897,1
zdjecie_8898,2
zdjecie_8899,1
zdjecie_8900,2
zdjecie_8901,1
zdjecie_8902,0
zdjecie_8903,3
zdjecie_8904,2
zdjecie_8905,1
zdjecie_8906,2
zdjecie_8907,1
zdjecie_8908,1
zdjecie_8909,3
zdjecie_8910,2
zdjecie_8911,1
zdjecie_8912,2
zdjecie_8913,1
zdjecie_8914,3
zdjecie_8915,1
zdjecie_8916,0
zdjecie_8917,1
zdjecie_8918,2
zdjecie_8919,0
zdjecie_8920,0
zdjecie_8921,1
zdjecie_8922,2
zdjecie_8923,0
zdjecie_8924,2
zdjecie_8925,2
zdjecie_8926,3
zdjecie_8927,0
zdjecie_8928,1
zdjecie_8929,2
zdjecie_8930,0
zdjecie_8931,2
zdjecie_8932,2
zdjecie_8933,2
zdjecie_8934,0
zdjecie_8935,0
zdjecie_8936,3
zdjecie_8937,3
zdjecie_8938,1
zdjecie_8939,3
zdjecie_8940,1
zdjecie_8941,1
zdjecie_8942,2
zdjecie_8943,0
zdjecie_8944,3
zdjecie_8945,1
zdjecie_8946,1
zdjecie_8947,3
zdjecie_8948,2
zdjecie_8949,1
zdjecie_8950,0
zdjecie_8951,3
zdjecie_8952,1
zdjecie_8953,2
zdjecie_8954,2
zdjecie_8955,4
zdjecie_8956,2
zdjecie_8957,3
zdjecie_8958,0
zdjecie_8959,3
zdjecie_8960,3
zdjecie_8961,3
zdjecie_8962,1
zdjecie_8963,2
zdjecie_8964,0
zdjecie_8965,2
zdjecie_8966,2
zdjecie_8967,1
zdjecie_8968,3
zdjecie_8969,2
zdjecie_8970,2
zdjecie_8971,1
zdjecie_8972,3
zdjecie_8973,0
zdjecie_8974,3
zdjecie_8975,1
zdjecie_8976,1
zdjecie_8977,2
zdjecie_8978,2
zdjecie_8979,0
zdjecie_8980,2
zdjecie_8981,0
zdjecie_8982,2
zdjecie_8983,2
zdjecie_8984,2
zdjecie_8985,0
zdjecie_8986,3
zdjecie_8987,3
zdjecie_8988,2
zdjecie_8989,2
zdjecie_8990,1
zdjecie_8991,2
zdjecie_8992,3
zdjecie_8993,4
zdjecie_8994,1
